tweet_id,text,airline,airline_sentiment
569975126659342336,@AmericanAir there's an employee at gate 45 of JFK telling people their bag doesn't fit and needs to be checked when it clearly fits #AA291,American,negative
569908123550375936,@united in ORD hotel issued to my 4yr old. Tickets needed fixing again another hour and 5 agents l8r nightmare still not over,United,negative
568490223417602050,"@VirginAmerica love you guys, but pls get some direct routes LAS to AUS!",Virgin America,positive
568231586585550848,"@united @staralliance was there few weeks ago AWESOME,bright vibrant, and NO habitrails",United,positive
570053482029277184,@united  what is the real deal with the delay on flight UA 1032 from Denver to Vegas?,United,negative
569201109400555520,"@united in the process of purchasing ticket, when prices changed. unbelievable. #RipOffs #PriceDiscrimination",United,negative
567910969856229377,@JetBlue yes! Announced we will take off. You're on it! Thank you!,Delta,positive
569737259999571968,"@JetBlue appreciate the response but already spoke to a MCO and their response was ""There is nothing we can do"" idk if that's what you mean",Delta,negative
567722664597286913,@SouthwestAir has the WORST customer service of any airline I've ever flown.,Southwest,negative
569746542275354625,@AmericanAir do you have the phone number of a supervisor i can speak to regarding my travels today,American,negative
568632724078125056,@JetBlue service for baggage at JFK is incomprehensible. No employee knows where our luggage is frM flight 424 LAX to NYC ITS AN HR WAIT NOW,Delta,negative
569621840844464128,@JetBlue never had an airline refuse to help sit parents with tiny kids. But this guy is willing to do it. #JetBlue http://t.co/MzZfGqfHu2,Delta,negative
567617486703853568,@united I tried 2 DM it would not go thru... not sure why,United,negative
568570905690898432,@united 40+ minutes waiting at the gate for the broken jetway. Different gate maybe?,United,negative
570041376005443585,@AmericanAir needs an entire customer service overhaul @Delta would never treat its customers with anything less that A1 service,American,negative
569512252639981568,"@JetBlue is JFK still closed? Tryna get out of Ft Lauderdale on flight 502, just want to get home to nyc!",Delta,negative
569714439517138944,@AmericanAir we made it so no worries... You guys did good tonight and even put @ESPN_CoachMack on my flight #firstclass,American,positive
570123304498917377,@AmericanAir does not know the meaning of customer service. Nightmare. Paid for direct flight. Bumped to Dallas. Flight Cancelled Flighted. Terrible,American,negative
569906446881697793,"@AmericanAir @USAirways ""ma'am if you have a complaint you should visit our customer service desk"" {sees line ~45 people deep}",American,negative
569841224221392897,UA3388 @united was Cancelled Flightled not delayed.  Re-Flight Booking Problems still 90 miles from home.  At least acknowledge the Cancelled Flightlation.,United,negative
567748702781992960,"@SouthwestAir worst customer service, Terrible attitudes. I don't care how big a storm.  Your employees need an attitude adjustment",Southwest,negative
569533159475277825,@USAirways F623 DEN:PHX impressive lack of concern by 1hr+ Late Flight flight attndt wrecking havoc on customer travel #smugsmirk #norush,US Airways,negative
569919625640615936,@AmericanAir you can tweet but not call! You're like a bad boyfriend!,American,negative
569951384390344704,"@united really? 3 hr delay, 4 gate changes, &amp; you boarded us, sent us back up, &amp; boarded us again.  Won't change our flight. Can we go now?",United,negative
569981722470834176,@AmericanAir he is at the Boston airport. There is a problem. The agents will not honor the voucher because one number is rubbed out.,American,negative
568840701850419200,@united why the hell do my miles expire? Was really looking forward to accruing enough for a free flight in 10 years.,United,negative
570000614794489856,@United never heard of this? http://t.co/QDebyaHqfM,United,negative
569551374867939328,@USAirways Uh yeah. Flight boarded &amp; now 1 hr Late Flightr we still sit. Update on 4435 to DCA?,US Airways,negative
569844379176853504,@AmericanAir my flight 129 to dallas and 259 to SFO has been Cancelled Flighted and they can't get me on anything else until tomorrow. You won't put,American,negative
569969877286461440,@southwestair #netneutrality Nice to see you prioritize Internet traffic to your own streaming service over other web sites!,Southwest,positive
569844262461972480,@AmericanAir How is it possible that your call system can refuse callers for over twelve hours? What service options does that leave?,American,negative
569723205142880256,@AmericanAir Thanx for replying. DM sent,American,positive
569973204263034880,@USAirways Your exchange/credit policies are worthless and shadier than the White House. Dissatisfied to the nines right now.,US Airways,negative
570110386827087872,@united so 8 hotels for 32 people but feel like we are being held hostage because someone has our boarding passes so we can't leave! #FAIL,United,negative
569961203197325312,@united We've had a ton of problems with getting our bags and have been given the run around for a day. Whats up with that?,United,negative
568171002208886784,@JetBlue Done! Also looks like you opened some up on my flight to Vegas on Sunday! 💙,Delta,positive
569194567603499008,@USAirways Inexcusable behavior by gate agent. Sorry isn't enough. #Flight850 #CLT-#BNA,US Airways,negative
568965883730776065,@united or how about next time my bag is underweight you guys credit me $200. Or how about I take my business to an airline that cares.,United,negative
569542427758866433,@USAirways  where's my bag?  In line 200 deep at DCA. Agents say call 800 #.  800# says talk to agents. Abysmal customer service,US Airways,negative
570172549910409217,".@AmericanAir (2/3) ...I sat on the runway for 4 MORE HRS b4 takeoff (10 hrs Late Flight, 4:30 AM). Pilot plainly stated it was a comp/mech issue.",American,negative
570092741654401024,"@united at its worse. Can't figure how to pack plane, screws up connectns then claims no hotl rooms in San Fran for stranded pax. Way to go!",United,negative
570143097809707008,@united Could you update me on the suitcase please? The online and phone tracking told me nothing. I was told I'd have it back yesterday!,United,negative
569586189776371712,@JetBlue thanks for replying-I feel a little better we'll see how it goes ☺️✈️,Delta,positive
569879528891416577,"@united been solved,  they finally picked up the second time I called,  thanks for the response JH!  7:21 to dulles works!",United,positive
569789996707803136,@AmericanAir @Cowboycerrone You apologise for HIS frustrations &amp; HIS disappointment but NOT your terrible service? #BlameShiftOverload,American,negative
570282333892251648,@SouthwestAir tv stream means I get to spend my flight watching 1999 and 2011 Women's World Cup Finals. #throwback #bestflightever,Southwest,positive
569535236884664320,@JetBlue how much longer to JFK open's I am a diabetic and I need sugar plane don't have nothing,Delta,negative
568049646062444544,"@united just give up.  Your service is terrible.  If I wasn't forced to use United on certain routes, I never would.",United,negative
570003144366792704,@AmericanAir so what if I didn't have the funds to purchase another ticket? Your error would cause my family to miss the funeral,American,negative
569359788120907776,@JetBlue Thanks for taking me back home today despite Pandora's best efforts to Cancelled Flight the flight. #jetblue #backhome #noplacelikehome,Delta,positive
567985128422690816,@united &lt;&lt;&lt;&lt;&lt;&lt;-------- do not reply to emails?,United,negative
570297070998974464,@AmericanAir got back eventually! Was a rollercoaster. Once I got to the airport &amp; got to speak to someone things got fixed very quick.,American,positive
569259238989688833,@SouthwestAir - holding us hostage for about an hour with no updates if they are taking us to NY or not. What's going @southwestair,Southwest,negative
569801344988680192,@AmericanAir that all AA is for USAir Elite members. It's one big disappointment in the way we are treated. #epicfailure,American,negative
569649747213987841,@AmericanAir today's wait was a violation of #dot #passengerbillofrights http://t.co/GxvFumn3iZ,American,negative
570218532060835840,"@AmericanAir The Wichita Falls Airport is the worst, will never fly in or out again.  Unknowledgeable staff.",American,negative
568756110456270849,@united @FAANews unacceptable practice to leave Cancelled Flighted flight passengers to sleep on cement with no pillows #UA1724 http://t.co/nDTLJ15ZpU,United,negative
569641841454239744,@americanair never fails to disappoint. waiting at jfk an hour after scheduled take off and still no word on departure,American,negative
570296572375900160,"@AmericanAir yes yes yes,so glad to be headed home!",American,positive
570092184948645889,@AmericanAir I FOUND MY FOOTAGE!! :D I am so so happy.,American,positive
567838174816395264,@SouthwestAir Not your finest moment in Boston right now!,Southwest,negative
569799734774272002,@AmericanAir I was just called abt my flight Cancelled Flightlation- a flight that was Cancelled Flightled at 10:30a Sunday. Two 4:00a calls are not okay.,American,negative
568785504004497408,@USAirways big thanks to Yvonne Anthony from the Chairman's desk.  Top tier customer service today.  #outstanding #service &amp; #support.,US Airways,positive
567859569621372928,"@SouthwestAir though I work for another major airline,  I LOVE your Black history month commercial. I Thank you.",Southwest,positive
568761996973379584,"@SouthwestAir you do a great job of achieving that at most cities, just not at BWI.",Southwest,negative
568828267660054528,@SouthwestAir thanks for the info and the quick response!,Southwest,positive
567754165904887810,@SouthwestAir Heard apology ~45 times in the &gt;60 mins I was on hold. Now flying from another airport at a different time but delayed AGAIN,Southwest,negative
569674349734711296,@JetBlue by far the worst airline in terms of service at jfk.,Delta,negative
567809695260639232,@SouthwestAir I do need help Cancelled Flighting my flight back. Your calls times are ridiculous.,Southwest,negative
570100438487314432,@united 32 people getting pretty tired about no action on solving the problem plus missing a day of vacation and skiing,United,negative
568805444761681921,@united It is all good -- your 1K team has been nothing short of amazing with everything.,United,negative
568827568973066240,@JetBlue totally would have.... but the outside view was even more camera ready haha #EvenMoreSpace #EvenMoreView http://t.co/dXuX6DBfd3,Delta,positive
568716618794209280,@united then send your Jeff Smisek on a trip with JetBlue or SW and make sure he takes notes. I would never choose to fly United again.,United,negative
569727383797829632,@AmericanAir Joanna did a WONDERFUL job!  Thank her for me?,American,positive
569335779371003904,@united so is that two seats avail so far for us.,United,positive
568505228062023680,@united question - was given food vouchers but can't use on plane..how   come,United,negative
568094319766147072,@SouthwestAir Just OH-ing a text message I received from an entitled jackass of a friend.,Southwest,negative
570021485466685440,"Too little, too Late Flight. You suck RT @USAirways: @mitchsunderland Oh no, Mitchell. Our agents are happy to offer you available options.",US Airways,negative
568472185993629696,@USAirways I've called to resolve my dividend miles issue for a week to no avail.  Please advise ASAP.,US Airways,negative
569259056017178624,"@SouthwestAir I always brag about ur service, but very disappointed today. Apparently I'll be sleeping on floor of Dallas airport tonight 👎",Southwest,negative
568276831134191618,@USAirways I waited on hold for too long. I shouldn't have to wait on hold forever when I never received a confirm. in the 1st place #help,US Airways,negative
570116209263427584,"@united frankly worse customer service ever. Problems will happen, how you deal defines a company. Never again United.",United,negative
569109515657826304,"@JetBlue ah no the staff was perfect this morning at JFK, more sleep for me!! :)",Delta,positive
570100947923419136,@AmericanAir they responded. I can't respond to their response. Nor can I speak with someone. #worstcustomerserviceever,American,negative
569570013964689410,"@united delayed because of salt on the floor from previous passengers? The 180 of just just want to fly, don't care about our shoes. Ua649",United,negative
568615063738646528,@united not once did #US3645 leave #ORD on time this week #shameful,United,negative
569917363891499008,"@united, and now while waiting for new pilot the door on plane BROKE. why am I global services status  on an airline that's unsafe? STUNNING",United,negative
569969833254764544,@SouthwestAir  Poor customer service displayed over the weekend during the storm. I was stuck on the tarmac for 2.5 hours with no answer!,Southwest,negative
569668853849919488,@SouthwestAir yes please!,Southwest,positive
568501157452230656,Not your fault @JetBlue Social Media Awesome People. I know everyone is working hard to get us in our way.,Delta,positive
570253932880007168,@AmericanAir Please explain why it costs almost the same price of a full roundtrip fair to only change the departure time of a flight?,American,negative
568539224770637825,@united smiling? NOT!!,United,negative
568168034394873857,@SouthwestAir was wondering is there a reason why customer service is so busy? Been on hold past few days for many hours No answer Help plz,Southwest,negative
569958301443739650,@USAirways Don't blame it on weather. Rep at counter cost me entire day - not weather.  Printed Boarding Pass too Late Flight. #TakeResponsibility,US Airways,negative
568808397660774401,"@nrhodes85 isn't it funny that @USAirways just apologizes, but doesn't actually take steps 2 go above &amp; beyond for customers? #NotImpressed",US Airways,negative
568491668858662914,"@JetBlue I want to add, my flight to Mexico was on Air Canada. Same exact situation, but with none of the problems I've had with Jet Blue.",Delta,negative
567970771718578176,@USAirways why didn't you reroute BOS to JAX via DCA through CLT instead forcing an overnight @DCA #passengersLose,US Airways,negative
569274195332325377,"@USAirways disappointed with your toll free number. Terrible customer service, my flight has been Cancelled Flightled would like to get home",US Airways,negative
569645836109418496,"@USAirways stuck at the gate in Charlotte, NC waiting for ""release papers"" and a fix for a broken computer system.",US Airways,negative
569910943720669184,@AmericanAir How am I supposed to Cancelled Flight it if I can't do it online?  I don't want to lose all the funds on the ticket.  HELP!!! :(,American,negative
568216890918637568,@SouthwestAir I am going to stop flying with you.  Delays everytime.  This time due to paperwork?,Southwest,negative
569837381261533185,"@AmericanAir file loc:TJYCQH. Bag at airport since last nite.Not ""scheduled"" to get PU unt aft 8? WHY? U shld b ashamed. I'm disgusted w/u",American,negative
569842758967386112,@AmericanAir how can I get you guys to respond to my tweets and DM??? Really sad feeling to be ignored.,American,negative
569510849846611968,@jetblue always #mosaicmecrazy #sunrise #bestairline #nofilterneeded &amp; how can you not love #FlyFi… http://t.co/NY6CS7jRuV,Delta,positive
567881925727113217,@SouthwestAir I did ....it's just been such a disheartening experience for me and my family...and a lot of taxi money wasted.,Southwest,negative
569989745503297536,@USAirways why are your customer service department so intent on ignoring my emails and queries? #badservice #usairways,US Airways,negative
568095440517754881,"@VirginAmerica , am I dreaming? Did you really just open up a route between Dallas and Austin?! And does this mean Houston might be next?",Virgin America,positive
569540652935069696,@USAirways Cancelled Flightled my flight then put me on a flight the next day.I need help from somebody other than a robot. PLEASE!!! Much appreciated,US Airways,negative
569730304111325184,@AmericanAir can I get home before 12 or no?,American,negative
570269280748441601,@AmericanAir any idea on what the wait time is for refunds from @USAirways? I was told a few days over the phone - but it's well past that.,American,negative
568122371854307328,"@united 3586 from IAD to BUF.  Incredibly loud, and like a third world 70s inner city metro bus.  #lowstandards http://t.co/m67WnBglXQ",United,negative
568836750598123521,@JetBlue thank you for being jetblue and not jetgreen or jetred. blue is my favorite color! and jet blue makes it better :),Delta,positive
568434014672916480,@SouthwestAir Is there an email address I can send some thoughts to? This experience was really not good &amp; I have some feedback.,Southwest,negative
568617163465957377,@SouthwestAir I don't want to be too whiny. We accommodated several passengers whose earlier flight was Cancelled Flightled. Our flight was very long.,Southwest,negative
570058295689523200,"@USAirways finally spoke with someone. I have to email the refund dept. I love you guys, but 6 hours in line to be told no dice sucks.",US Airways,negative
570238822157570048,"@AmericanAir Is it possible to change the FF number on a passenger on a Flight Booking Problems, it won't let me change it?",American,negative
567781757274292224,@USAirways 2.5 hours Late Flightr and the flight has been Cancelled Flightled. You gotta work on your internal communication skills.,US Airways,negative
569626174617485313,"@AmericanAir  Dear American, when did 2 hour hold times become the industry standard?  Have you heard of additional staffing during weather?",American,negative
568146088416448513,@JetBlue lots of people scratching heads and looking at screens ignoring passengers,Delta,negative
568897992712802304,"@united next time I will not volunteer to let you gate check my bag for space, since you obviously can't deliver it in a timely manner.",United,negative
570139364178530304,@AmericanAir another generic response guys? Cmon. You're terrible. How about an actual helpful person? Not all the rude employees at LAX,American,negative
567754288055988224,@united stay warm - I will be passing through Chicago next week,United,positive
569165709516759042,@VirginAmerica thanks guys! Sweet route over the Rockies #airplanemodewason,Virgin America,positive
569353641615687680,@USAirways on top or having to check my bag I had to wait over 30 min for my bag to come out at baggage claim. Thanks for wasting my time,US Airways,negative
567812160253865984,@united No. The entire problem here is that I was never sent anything via email and only given a Flight Booking Problems number over the phone.,United,negative
567688411289755648,@SouthwestAir flight was Cancelled Flightled and it won't let me rebook online. Wait time on phone is too long. Please help,Southwest,negative
569136050951622656,@USAirways a big thanks to the gate agent flt5127..keeping us informed of the delay#greatcustomerservice,US Airways,positive
569338724787593216,@united we've been seating for 5hrs inside flight UA936 at #IAD delayed. We've only been offered water &amp; cookies in business class. #failed,United,negative
569210743133831168,@USAirways #SOS WHERE IS MY BAG ?,US Airways,negative
568869609622904832,@USAirways Shavon at customer service desk in Charlotte was fantastic! So helpful and smiling evn after what sounds like long day.Reward her,US Airways,positive
569911713459408896,@united Arriving at the airport 2 hours before departure time and still missing your flight bc you actually don't have an electronic ticket,United,negative
569562007671853056,@USAirways @MrRenevendez I've been trying to contact them for 24 hours already! Yesterday I waited 7 hours today 5+! http://t.co/gn30p75KqB,US Airways,negative
570086501222096896,"@AmericanAir You're clueless. A kind rez agnt contacted USAir 4me around midnite, told them what to do. If not that I'd have missed funeral.",American,negative
569761641211895808,@AmericanAir My connecting flight to DFW was Cancelled Flightled and need to get to IND tomorrow. Any way I can get this sorted out? Been holding 1h08,American,negative
568922616800657411,@united Gate Agent Alavera is amazing,United,positive
569535527227150336,@USAirways your service sucks.,US Airways,negative
569916586682945536,@USAirways I called the number and they said no one is available to take my call...guys this is insane,US Airways,negative
569591393540288512,"@AmericanAir Cancelled Flights my flight, doesn't send an email, text or call. Then puts me on way earlier flight I might miss now. Thanks AA!",American,negative
568041723642961920,@SouthwestAir thanks for getting me back to Nashville. Big thanks to the pilots on the 6:15 out of Baltimore. Flying in snow landing on ice.,Southwest,positive
568201125012353024,"@SouthwestAir I understand weather is not your fault, but as a frequent flyer I expected better customer service. I'll be trying @Delta",Southwest,negative
569618750946873344,@USAirways On hold for &gt;70 mins on my 3rd attempt just to get a receipt showing change fees for an upcoming flight. Please help!,US Airways,negative
570254368538173440,@united I tried but no one was available in bogota and everyone was rude in Houston. I was stuck for 35 hours because of you guys,United,negative
569314535103983617,@SouthwestAir 9 hours at this airport and you can't move a bag from one plane to another! #furious,Southwest,negative
569956446487642112,@united flight 1491...plane from SFO to DEN is basically on time.,United,positive
570044286991015936,"@united: I don't care that a @thehipmunk link showed me a ""wrong"" price on your site—it's your site &amp; responsibility to ensure correctness.",United,negative
568438142673555457,@USAirways I've been on hold for 40 minutes just to get a receipt. I know you guys are busy but I think it's time to higher more staff!,US Airways,negative
569664514142183424,"@AmericanAir @JimDayTV no, you couldn't care less. That's why their customer service is run by bots",American,negative
569578296360378369,@JetBlue is blaming @TSA for flight 584 luggage debacle!  #luggagegate,Delta,negative
569492269000204288,@USAirways lost bags. Cant reach human. delivery driver says he won't give us carseat until we return loaner. We hv NO loanr.5084773604 HELP,US Airways,negative
569985838689456128,"@USAirways do you operate ANY flights without maintenance issues? Flights in/out of DCA Cancelled Flighted, this is getting old. Update fleet pls!",US Airways,negative
568554719934844928,"@JetBlue but thank you! Love, an anxious flyer.",Delta,positive
568817637754593280,@united Without baggage for 5 days and can't get an update from Houston airport since Monday. Worst service ever!,United,negative
569683366632493056,@JetBlue had a potentially stressful situation in reFlight Booking Problems a flight which she diffused and helped make awesome!,Delta,negative
568884751022624768,"@SouthwestAir Yes, but I like need my luggage before tomorrow morning",Southwest,negative
569836091651592192,"@united I guess you have to ""follow"" me in order for me to send you a DM.. I tried and it won't send.",United,negative
569964670531973120,"@AmericanAir Chicago seen from seat 6A, AA 1620. So far a great ride! On to PDX! http://t.co/X4rsvAGIjN",American,positive
569769606761439232,@AmericanAir just landed - 3hours Late Flight - and now we need to wait TWENTY MORE MINUTES for a gate!  I have patience but none for incompetence.,American,negative
569558096613380098,@USAirways Round Two of being THE worst airline ever.,US Airways,negative
569364610572259328,"@USAirways question is why flight took off at all, now a friend is stuck needlessly in another city",US Airways,negative
568611474416906240,@JetBlue I appreciate the quick response but how can no one go outside to check temp so we can leave in BUF #currentlysittingontarmac,Delta,negative
570247428139569152,@united ua1673 still waiting! Supposed to depart 9:08,United,negative
569705869816012801,“@united: Looking for a reason to travel? #quote http://t.co/GGuIg3t28z”,United,positive
569541127340040192,@VirginAmerica is the website down?,Virgin America,negative
568602933035601921,@JetBlue I LOVE JET BLUE!,Delta,positive
570031138913329152,@AmericanAir I can't work with them if the call gets cut off while I'm still holding..... Is DFW looking any better tomorrow?,American,negative
569451572792406016,@SouthwestAir Offers Atlanta Unprecedented Perk http://t.co/nustgpElSf http://t.co/Be0B4K1Xbt,Southwest,positive
570306260010176512,@AmericanAir 1hr 46 min. Cost of flight change $788. Was $188 2hrs ago b/f drop call. Cancelled Flighted flight. Asked 4 refund.,American,negative
569966215621246976,@JetBlue you really should be more proactive with passengers when you know the entertainment system isn't working. At least let me get a mag,Delta,negative
569502953851252737,@united I would never fly United Airlines again!,United,negative
569547782039728129,@USAirways if I try and call your reservations line will someone answer the phone now or will I be on hold for an hour again?,US Airways,negative
569701122899775488,"@AmericanAir Hey AA, a suggestion: Note on your seat maps what seats have electronics box blocking legroom. AA215 http://t.co/hcNN0wXQQr",American,negative
569766247715319808,@AmericanAir flight Cancelled Flighted! I'm trying to get to #chicago. What are me and @justynmoro gonna do. #flying#flight#travel,American,negative
569253311813185537,@VirginAmerica Keep up the great work :),Virgin America,positive
568256563829293056,"@united oh no, I'm rebooked, 7+ hours after my original arrival time. We can talk compensation.",United,negative
568094548141977600,@JetBlue its a wonderful thing!,Delta,positive
568111503812870144,@united KN: not allowing me to bypass the receipt # on the refund request form. Never received receipt email. charged http://t.co/Cju102xP2k,United,negative
569654735592140800,@AmericanAir sucks!! Teco teco #reclameaqui #TripAdvisor http://t.co/auGJsCmoLu,American,negative
569861240375386112,@united Cool. Thank you.,United,positive
568166054624669696,@united thanks for not letting me switch flights Bc I had a checked bag then Cancelled Flighting my flight forcing me to take another 3 hrs Late Flightr!,United,negative
570049295040307200,"@united UA 746. Pacific Rim and Date Night cut out. Not constantly or randomly, but one spot, repeatably.",United,negative
569711003585220608,@united currently crying... I wanted to ski tomorrow but prolly not. Just a boy tryna fulfill his dreams,United,negative
567871780188061696,"@united You allow shady 3rd party services to sell your tickets and then refuse to help the customer, who's left holding the bag.
#flyunited",United,negative
569512408420622336,@USAirways And the lies continue. Just waited another hr to get boarding passes for flight supposedly created today which is now Cancelled Flightled?!,US Airways,negative
569660864653099009,@SouthwestAir sitting in Newark because flight 4179 was Cancelled Flightled for no apparent reason.  All I was told was sorry after 2.5 hrs waiting,Southwest,negative
568888413308391424,@JetBlue he loved the #natural #beefjerky snacks😉,Delta,positive
568807928154558464,@united: Worse - headed to LaGuardia (delayed).  Why is the tray table the size of a mouse pad and the overhead the size on my pocket?,United,negative
567830627219939328,@SouthwestAir sadly didn't get much help ... As a travel agent this is so disappointing to me.,Southwest,negative
570017357747380224,@SouthwestAir would someone please DM me the customer relations number. The website has only customer service.,Southwest,negative
569558377178603520,@USAirways @corybronze  INCONVENIENCE? Are you people freaking nuts? This guy has TWO KIDS WITH HIM and you STRAND him in an airport! #FAIL,US Airways,negative
568809369678315521,"@USAirways Cancelled Flightled flight, 50 person line and one agent helping to rebook. You could've handed this one better. http://t.co/By3vDioSUA",US Airways,negative
569640163393073152,@united that I would get on early enough to not have to green tag. but no go. if not for Otis I would be still sitting at ORD,United,negative
569644168584105984,"@AmericanAir @sa_craig no gate agent, and only 3 PA updates for 3 hours, hinted at abandonment. horrible experience for all passengers.",American,negative
568997136643309568,@USAirways wonder if this misery is considered a damage in a breach of contract lawsuit #lawyerup,US Airways,negative
569277733416513536,"@united After an hour+ wait, my issue is resolved. I did contact customer service to comment on the wait time. Thanks for contacting me.",United,positive
567724189872697348,@united You know what the United Club needs? Power. MOAR power. Insufficient outlets for the #RoadWarrior (ORD),United,negative
569920618843521024,@AmericanAir How clueless is AA. Been waiting to hear for 2.5 weeks about a refund from a Cancelled Flightled flight &amp; been on hold now for 1hr 49min,American,negative
568858194447085568,@SouthwestAir yes but not with out an attitude and nasty comment,Southwest,negative
569631973859139584,"@AmericanAir has Cancelled Flighted their last 3 flight into SHV tonight &amp; all flights for tomorrow, Feb. 23, out of SHV and multiple flight into SHV.",American,negative
569996245462159361,@VirginAmerica you know it. Need it on my spotify stat #guiltypleasures,Virgin America,positive
568986700984283136,@united awesome thank you very much for the help,United,positive
570108987284197376,@USAirways I don't like being lied to. No bad weather in dc md va. I've been stuck in CA all day and should've been home by now. You owe me.,US Airways,negative
569047438880841728,@AmericanAir you need to work harder on the disconnect between your intention and the reality your passengers face,American,negative
570248600623521793,"@SouthwestAir I have used you guys for most my travels, but this last experience I will never use southwest again! #worstcustomerservice",Southwest,negative
569271529386745856,@SouthwestAir well I'm not sure what there is you can do.  The bad experience had already been had,Southwest,negative
567747668512735232,@JetBlue as much i have paid in fees. Plus hotel and food because of your changes i could had flown with a more reliable airline #no2jetblue,Delta,negative
569619171866222592,@united Lied to my face at the gate about upgrades. Thanks. #badservice #unitedsucks,United,negative
570285904809598977,@VirginAmerica Thanks!,Virgin America,positive
568950706008231936,"@united unsmiling rep. told us hotel shuttle comes ""like every 15 minutes."" Breezy 30 min. Late Flightr we're taking a cab. You going to reimburse?",United,negative
569226128168062976,@SouthwestAir fl 4158 Cancelled Flightled from Dallas to Austin. No one answering 800#.  Need help.,Southwest,negative
569906598472228864,@united I guess. But what is the excuse for understaffed costumer services? 3 people had to deal with lots of angry passengers. Weather too?,United,negative
568434482270707712,@VirginAmerica Just bought tix for ATX - Dallas route - thanks for adding that! Love yr airline &amp; yr website is BEST transactional site EVER,Virgin America,positive
569527848131637248,"@JetBlue if I had my tux, it'd be a date! #UMosaicMeCrazy http://t.co/hap4gboSTU",Delta,positive
568905259550056448,"@SouthwestAir Totally sucks that my flights were weathered out of existence, but Stacy in Tucson helped with an overnight in Vegas!",Southwest,negative
569759459632750592,@USAirways IS THIS RINGLING BROTHERS BARNUM AND BAILEY???  SHOULD I KEEP MY EYES PEELED FOR THE CLOWN CAR???,US Airways,negative
569892297329913856,@AmericanAir ok thank you!,American,positive
567967937446834177,"@united @laurasbrown5 What does ""dealing via email"" have anything to do with a crappy web form that is not made for mobile devices",United,negative
568458157703499776,@USAirways Was just on hold with you all for TWO HOURS and then got hung up on. oh my god.,US Airways,negative
569600757516914688,@USAirways thanks for being so bad you make a two day train trip look appealing!!,US Airways,negative
569718484151750656,"@AmericanAir Hey you Cancelled Flightled my flight, and I can't get someone on the phone to rebook (2 hour wait minimum). Can I get some service?",American,negative
569397314240049152,@united screws up again...to be expected! NEVER AGAIN!,United,negative
569787479324299265,@AmericanAir i've now been in France two days without changing clothes and nothing to keep me warm so please locate my bag and send it to(4),American,negative
568632534117908480,@USAirways your new seat assignment service is an embarrassment to airlines and customers worldwide. #shameonyou #usairwayssucks,US Airways,negative
569621879633391616,@AmericanAir no response to DM or email yet.  customer service?,American,negative
569923360982900737,@AmericanAir my flight 1337 is Cancelled Flightled.  Can you let me know what my new flight info is?,American,negative
569930733512491008,@AmericanAir really,American,negative
569881453842042880,@AmericanAir I did set up notifications through AA &amp; Us airways. still nothing,American,negative
567818783616954369,@SouthwestAir can I get any kind of update on the delayed flight from Boston to Houston at 7:30? Really need to be back home tonight!,Southwest,negative
567823510245236739,@united we showed up to our flight several hours early. Tried to call &amp; was on hold 15 min b/f call disconnected.,United,negative
568055480226066434,@SouthwestAir So today I call into Customer Service &amp; speak with Wendell Holton in the Dallas office &amp; I am told there is nothing he can do,Southwest,negative
569930942833258496,@united Flight 211/ORD gate agent tried to prevent me from taking onboard a bag I've used for 15 years! Flight crew was more reasonable!,United,negative
568582924729073664,@united just changed again.  This is crazy! #YourAgentsHaveNoClue http://t.co/A37N3oHOKL,United,negative
569661901468270592,@AmericanAir yeah that's not helping. Having my bag shipped to the correct city the first time probably would have helped.,American,negative
569803373530128384,@AmericanAir westjet and your rep won't do anything about my lost luggage- which I never even checked with westjet because it was lost in,American,negative
569847671822946304,"@AmericanAir all right, but can you give me an email to write to ?",American,negative
567865703765798912,"@USAirways No, they won't because after 5 hours of holding I had to give up because I couldn't borrow the phone any longer. 5 hours...",US Airways,negative
569238938042421249,@united ROC flight Cancelled Flightled. Love my snowy drive home with no useful substitutes,United,negative
567901996763602945,@united tried to check it 40 mins before a flight rather than 45 mins and we are stonewalled by your employees...,United,negative
569168436280098816,"@SouthwestAir VERY frustrated. Saw seats avail. online for pref alt. flight, unable to book online, lost those seats during &gt;2 hr phone hold",Southwest,negative
569604507405037569,"@JetBlue flight from BOS - RSW tomorrow, all i need is my wife + 3yr old to sit together, but no option when checking in.",Delta,negative
570297070998974464,@AmericanAir got back eventually! Was a rollercoaster. Once I got to the airport &amp; got to speak to someone things got fixed very quick.,American,positive
569370010751094784,@united look at all the delta flights that landed while your pilots claimed they couldn't fly 6232 to JAC. http://t.co/6Kp4m0R1f7,United,negative
567915852260978688,"@USAirways this day has been a disaster, rude employees, no help &amp; now no hotel. not flying with you again &amp; I fly ALOT! Dallas=raise=now!",US Airways,negative
568919308006395904,.@JetBlue yes. Filed a claim and they issued $30 credit as a courtesy. The whole thing seems exceptionally uncourteous to me.,Delta,negative
569483885404413952,"@USAirways you can't control the weather but you CAN control your systems, processes, people and attitudes. #anotherfail",US Airways,negative
569652313813430273,@AmericanAir Trip cut 7 hrs short due to flight change/massive layovers/ no peanuts or crackers/ asked for H2O and received about 2oz.,American,negative
567918931148685312,@JetBlue not to mention the fact that we paid extra just to fly jetblue thinking it was the most reliable..,Delta,negative
568616034384498688,@JetBlue the pilot just stated that after 22 years of flying he has never experienced anything like this. #gettingoffplane,Delta,negative
